#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        3938    -5.53619     -5.5447 0.000853431
        3939    -5.54534     -5.5447 0.000853214
        3940     -5.5614    -5.54471 0.000853008
        3941    -5.57805    -5.54471 0.000852834
        3942    -5.58735    -5.54473 0.000852686
        3943    -5.58597    -5.54474 0.000852534
        3944     -5.5702    -5.54474 0.000852342
        3945    -5.54525    -5.54474 0.000852126
        3946    -5.51679    -5.54474  0.00085194
        3947    -5.49177    -5.54472 0.000851829
        3948    -5.47577     -5.5447 0.000851793
        3949    -5.47361    -5.54469 0.000851767
        3950    -5.48803    -5.54467 0.000851672
        3951    -5.51115    -5.54466 0.000851499
        3952    -5.53609    -5.54466 0.000851286
        3953    -5.55716    -5.54466 0.000851077
        3954    -5.57055    -5.54467 0.000850887
        3955    -5.57756    -5.54468 0.000850712
        3956    -5.58012    -5.54469 0.000850544
        3957    -5.57581     -5.5447 0.000850366
        3958    -5.56554     -5.5447 0.000850167
        3959    -5.55531     -5.5447 0.000849957
        3960    -5.54961    -5.54471 0.000849743
        3961    -5.55198    -5.54471  0.00084953
        3962    -5.55716    -5.54471 0.000849322
        3963    -5.56063    -5.54471 0.000849117
        3964    -5.55744    -5.54472 0.000848909
        3965     -5.5536    -5.54472 0.000848698
        3966    -5.54982    -5.54472 0.000848485
        3967    -5.54815    -5.54472 0.000848271
        3968    -5.54569    -5.54472 0.000848058
        3969    -5.54473    -5.54472 0.000847844
        3970    -5.54315    -5.54472  0.00084763
        3971    -5.54023    -5.54472 0.000847418
        3972    -5.53782    -5.54472 0.000847206
        3973    -5.54206    -5.54472 0.000846993
        3974    -5.55211    -5.54472 0.000846782
        3975    -5.56028    -5.54472 0.000846578
        3976    -5.56648    -5.54473 0.000846383
        3977    -5.57023    -5.54474 0.000846194
        3978    -5.57425    -5.54474 0.000846014
        3979    -5.57454    -5.54475 0.000845835
        3980    -5.57232    -5.54476  0.00084565
        3981     -5.5674    -5.54476 0.000845457
        3982    -5.56408    -5.54477 0.000845259
        3983     -5.5601    -5.54477 0.000845055
        3984    -5.55339    -5.54477 0.000844846
        3985    -5.54384    -5.54477 0.000844634
        3986    -5.53299    -5.54477 0.000844427
        3987    -5.52196    -5.54477 0.000844235
        3988    -5.51107    -5.54476 0.000844065
        3989     -5.5031    -5.54475 0.000843918
        3990    -5.49885    -5.54473 0.000843785
        3991    -5.50178    -5.54472 0.000843643
        3992    -5.51393    -5.54472 0.000843466
        3993    -5.53377    -5.54471  0.00084326
        3994    -5.56057    -5.54472 0.000843058
        3995    -5.58589    -5.54473  0.00084291
        3996    -5.60399    -5.54474 0.000842829
        3997    -5.60963    -5.54476 0.000842775
        3998    -5.60548    -5.54477 0.000842701
        3999    -5.59869    -5.54479 0.000842598
        4000    -5.59421     -5.5448 0.000842478
        4001    -5.59538    -5.54481 0.000842362
        4002    -5.60503    -5.54483 0.000842286
        4003    -5.62236    -5.54485 0.000842298
        4004    -5.64072    -5.54487 0.000842428
        4005     -5.6547     -5.5449 0.000842664
        4006    -5.65795    -5.54493 0.000842926
        4007    -5.64972    -5.54495 0.000843121
        4008     -5.6371    -5.54498 0.000843225
        4009    -5.62267      -5.545 0.000843237
        4010    -5.60722    -5.54501 0.000843169
        4011    -5.58902    -5.54502  0.00084303
        4012    -5.56704    -5.54503 0.000842838
        4013    -5.54688    -5.54503 0.000842628
        4014    -5.52957    -5.54502 0.000842427
        4015    -5.51236    -5.54502 0.000842257
        4016    -5.49581      -5.545 0.000842136
        4017     -5.4803    -5.54499  0.00084208
        4018    -5.46993    -5.54497 0.000842078
        4019    -5.46828    -5.54495 0.000842085
        4020    -5.47334    -5.54493 0.000842064
        4021    -5.48071    -5.54492 0.000842006
        4022    -5.48774     -5.5449 0.000841916
        4023    -5.49134    -5.54489 0.000841812
        4024    -5.49556    -5.54488 0.000841692
        4025     -5.4998    -5.54486 0.000841558
        4026     -5.5042    -5.54485 0.000841409
        4027    -5.50643    -5.54485 0.000841254
        4028    -5.50464    -5.54484 0.000841105
        4029    -5.49933    -5.54482 0.000840972
        4030     -5.5019    -5.54481 0.000840831
        4031    -5.51347    -5.54481 0.000840658
        4032    -5.53011     -5.5448 0.000840457
        4033    -5.54787     -5.5448 0.000840249
        4034     -5.5637    -5.54481 0.000840054
        4035    -5.58064    -5.54482 0.000839893
        4036    -5.59741    -5.54483 0.000839786
        4037    -5.61259    -5.54485 0.000839746
        4038    -5.62184    -5.54486 0.000839754
        4039     -5.6236    -5.54488 0.000839772
        4040    -5.61805     -5.5449  0.00083976
        4041    -5.60924    -5.54492 0.000839703
        4042    -5.60719    -5.54493 0.000839636
        4043     -5.6185    -5.54495 0.000839626
        4044    -5.63123    -5.54497 0.000839689
        4045    -5.63772      -5.545 0.000839795
        4046    -5.63169    -5.54502  0.00083986
        4047    -5.60902    -5.54503 0.000839802
        4048    -5.57511    -5.54504 0.000839627
        4049    -5.54047    -5.54504 0.000839421
        4050    -5.51455    -5.54503 0.000839247
        4051    -5.50199    -5.54502 0.000839107
        4052    -5.50549    -5.54501 0.000838957
        4053     -5.5217    -5.54501 0.000838769
        4054    -5.54405    -5.54501 0.000838563
        4055    -5.56707    -5.54501 0.000838373
        4056    -5.58513    -5.54502 0.000838225
        4057    -5.59407    -5.54503 0.000838106
        4058    -5.58811    -5.54504 0.000837966
        4059    -5.57351    -5.54505 0.000837789
        4060    -5.55988    -5.54505 0.000837591
        4061    -5.55013    -5.54506 0.000837385
        4062     -5.5419    -5.54506  0.00083718
        4063    -5.53288    -5.54505 0.000836979
        4064    -5.52235    -5.54505 0.000836792
        4065    -5.51552    -5.54504 0.000836617
        4066     -5.5145    -5.54503 0.000836445
        4067    -5.51709    -5.54502 0.000836268
        4068    -5.52547    -5.54502 0.000836076
        4069     -5.5367    -5.54502 0.000835873
        4070    -5.54449    -5.54502 0.000835668
        4071    -5.54694    -5.54502 0.000835463
        4072    -5.54603    -5.54502 0.000835258
        4073     -5.5474    -5.54502 0.000835053
        4074    -5.55589    -5.54502 0.000834852
        4075    -5.56994    -5.54503 0.000834669
        4076    -5.58759    -5.54504  0.00083453
        4077    -5.60361    -5.54505 0.000834449
        4078     -5.6159    -5.54507 0.000834425
        4079    -5.62318    -5.54509  0.00083444
        4080    -5.62515    -5.54511 0.000834466
        4081    -5.62116    -5.54513  0.00083447
        4082    -5.61659    -5.54515 0.000834449
        4083      -5.614    -5.54516 0.000834415
        4084    -5.61104    -5.54518 0.000834367
        4085    -5.60009    -5.54519 0.000834271
        4086    -5.57845     -5.5452 0.000834106
        4087    -5.55622     -5.5452 0.000833907
        4088     -5.5422     -5.5452 0.000833703
        4089    -5.54331     -5.5452 0.000833499
        4090    -5.55092     -5.5452 0.000833297
        4091    -5.55853    -5.54521 0.000833099
        4092    -5.55675    -5.54521 0.000832901
        4093     -5.5456    -5.54521 0.000832697
        4094    -5.52611     -5.5452 0.000832507
        4095    -5.50526    -5.54519 0.000832361
        4096     -5.4894    -5.54518 0.000832269
        4097    -5.48729    -5.54517 0.000832186
        4098    -5.50558    -5.54516 0.000832039
        4099    -5.53891    -5.54516 0.000831837
        4100    -5.57459    -5.54516 0.000831665
        4101    -5.59933    -5.54518 0.000831567
        4102    -5.60951    -5.54519 0.000831512
        4103    -5.60702    -5.54521 0.000831446
        4104    -5.60054    -5.54522 0.000831353
        4105    -5.59654    -5.54523 0.000831244
        4106    -5.59324    -5.54524 0.000831124
        4107    -5.58532    -5.54525 0.000830979
        4108    -5.57345    -5.54526 0.000830805
        4109    -5.55487    -5.54526 0.000830606
        4110    -5.53727    -5.54526 0.000830406
        4111    -5.52809    -5.54526 0.000830215
        4112    -5.53188    -5.54525 0.000830019
        4113    -5.54407    -5.54525 0.000829818
        4114    -5.55541    -5.54526  0.00082962
        4115    -5.56127    -5.54526 0.000829427
        4116    -5.55891    -5.54526 0.000829232
        4117    -5.55551    -5.54527 0.000829035
        4118     -5.5545    -5.54527 0.000828836
        4119     -5.5574    -5.54527  0.00082864
        4120    -5.55617    -5.54527 0.000828443
        4121    -5.54962    -5.54527 0.000828243
        4122    -5.53703    -5.54527 0.000828045
        4123     -5.5262    -5.54527 0.000827857
        4124    -5.52601    -5.54526 0.000827669
        4125     -5.5306    -5.54526 0.000827476
        4126     -5.5396    -5.54526 0.000827277
        4127     -5.5446    -5.54526 0.000827076
        4128    -5.54714    -5.54526 0.000826876
        4129    -5.54688    -5.54526 0.000826676
        4130    -5.54683    -5.54526 0.000826476
        4131    -5.54966    -5.54526 0.000826276
        4132    -5.55115    -5.54526 0.000826078
        4133    -5.55022    -5.54526 0.000825879
        4134     -5.5454    -5.54526 0.000825679
        4135    -5.54016    -5.54526  0.00082548
        4136    -5.53972    -5.54526 0.000825282
        4137    -5.54709    -5.54526 0.000825082
        4138    -5.56699    -5.54527   0.0008249
        4139    -5.59057    -5.54528 0.000824773
        4140    -5.60926    -5.54529 0.000824718
        4141    -5.61759    -5.54531 0.000824704
        4142    -5.61276    -5.54533 0.000824666
        4143     -5.5944    -5.54534 0.000824552
        4144    -5.56464    -5.54534 0.000824366
        4145    -5.53056    -5.54534 0.000824175
        4146    -5.49882    -5.54533 0.000824052
        4147    -5.47478    -5.54531 0.000824029
        4148    -5.46063    -5.54529 0.000824083
        4149    -5.45914    -5.54527 0.000824146
        4150    -5.47153    -5.54525 0.000824139
        4151    -5.49455    -5.54524 0.000824031
        4152    -5.52672    -5.54524 0.000823845
        4153    -5.56371    -5.54524 0.000823658
        4154    -5.59824    -5.54525 0.000823559
        4155    -5.62419    -5.54527  0.00082358
        4156     -5.6358    -5.54529  0.00082367
        4157    -5.63314    -5.54531 0.000823743
        4158     -5.6231    -5.54533 0.000823757
        4159    -5.61078    -5.54535 0.000823709
        4160    -5.60179    -5.54536 0.000823623
        4161    -5.59442    -5.54537 0.000823509
        4162    -5.58751    -5.54538 0.000823374
        4163    -5.57987    -5.54539 0.000823218
        4164    -5.57411     -5.5454 0.000823049
        4165    -5.56881    -5.54541  0.00082287
        4166     -5.5643    -5.54541 0.000822685
        4167    -5.56147    -5.54541 0.000822497
        4168    -5.55893    -5.54542 0.000822306
        4169    -5.55908    -5.54542 0.000822115
        4170    -5.55776    -5.54542 0.000821923
        4171    -5.55332    -5.54543 0.000821729
        4172    -5.54624    -5.54543 0.000821532
        4173     -5.5413    -5.54542 0.000821335
        4174    -5.54289    -5.54542 0.000821139
        4175    -5.54811    -5.54542 0.000820942
        4176    -5.55245    -5.54543 0.000820747
        4177     -5.5531    -5.54543 0.000820553
        4178     -5.5516    -5.54543 0.000820358
        4179     -5.5513    -5.54543 0.000820163
        4180    -5.55161    -5.54543 0.000819968
        4181    -5.55226    -5.54543 0.000819774
        4182    -5.54983    -5.54543 0.000819578
        4183    -5.54325    -5.54543 0.000819382
        4184    -5.53138    -5.54543 0.000819193
        4185    -5.51472    -5.54542 0.000819031
        4186    -5.49933    -5.54541 0.000818909
        4187    -5.49281     -5.5454  0.00081881
        4188    -5.49806    -5.54539 0.000818692
        4189    -5.51147    -5.54538 0.000818537
        4190    -5.52911    -5.54538 0.000818351
        4191    -5.54542    -5.54538 0.000818155
        4192    -5.55847    -5.54538 0.000817966
        4193    -5.56874    -5.54539  0.00081779
        4194    -5.57899    -5.54539 0.000817634
        4195    -5.58849     -5.5454 0.000817504
        4196    -5.59636    -5.54542 0.000817399
        4197    -5.59344    -5.54543 0.000817285
        4198    -5.57751    -5.54544 0.000817126
        4199    -5.55484    -5.54544 0.000816934
        4200     -5.5395    -5.54544 0.000816741
        4201    -5.54169    -5.54543 0.000816547
        4202    -5.55932    -5.54544 0.000816359
        4203    -5.57541    -5.54545 0.000816196
        4204    -5.57938    -5.54545 0.000816042
        4205    -5.57693    -5.54546 0.000815882
        4206    -5.57674    -5.54547 0.000815722
        4207    -5.58229    -5.54548 0.000815575
        4208    -5.58979    -5.54549 0.000815449
        4209    -5.60167     -5.5455 0.000815365
        4210    -5.61357    -5.54552 0.000815332
        4211    -5.62385    -5.54554  0.00081535
        4212    -5.63013    -5.54556 0.000815404
        4213    -5.62845    -5.54558 0.000815448
        4214     -5.6136    -5.54559 0.000815414
        4215    -5.59411     -5.5456 0.000815302
        4216    -5.57198    -5.54561 0.000815132
        4217    -5.55253    -5.54561 0.000814941
        4218    -5.53868    -5.54561 0.000814749
        4219    -5.53035    -5.54561 0.000814564
        4220    -5.52851     -5.5456 0.000814381
        4221    -5.53275     -5.5456 0.000814194
        4222    -5.53659     -5.5456 0.000814004
        4223    -5.53387    -5.54559 0.000813816
        4224    -5.52094    -5.54559 0.000813644
        4225    -5.49907    -5.54558 0.000813526
        4226    -5.47537    -5.54556 0.000813503
        4227    -5.46214    -5.54554  0.00081355
        4228    -5.46744    -5.54552 0.000813567
        4229    -5.48523    -5.54551   0.0008135
        4230    -5.50786     -5.5455 0.000813356
        4231    -5.52357    -5.54549  0.00081318
        4232    -5.53039    -5.54549 0.000812996
        4233    -5.52942    -5.54549 0.000812813
        4234     -5.5244    -5.54548 0.000812636
        4235    -5.52032    -5.54548 0.000812466
        4236     -5.5211    -5.54547 0.000812295
        4237    -5.52399    -5.54546 0.000812119
        4238    -5.52907    -5.54546 0.000811936
        4239    -5.53113    -5.54546 0.000811752
        4240    -5.53123    -5.54545 0.000811567
        4241     -5.5285    -5.54545 0.000811386
        4242    -5.52618    -5.54545 0.000811207
        4243    -5.52451    -5.54544 0.000811031
        4244    -5.52443    -5.54544 0.000810855
        4245    -5.52685    -5.54543 0.000810676
        4246    -5.53572    -5.54543 0.000810488
        4247    -5.54655    -5.54543 0.000810297
        4248    -5.55545    -5.54543  0.00081011
        4249    -5.56007    -5.54544 0.000809927
        4250    -5.55945    -5.54544 0.000809743
        4251     -5.5588    -5.54544 0.000809558
        4252    -5.55886    -5.54544 0.000809374
        4253    -5.55887    -5.54545  0.00080919
        4254    -5.55484    -5.54545 0.000809003
        4255    -5.54794    -5.54545 0.000808813
        4256     -5.5397    -5.54545 0.000808624
        4257    -5.53543    -5.54545 0.000808437
        4258    -5.53873    -5.54545 0.000808249
        4259    -5.55169    -5.54545 0.000808061
        4260    -5.56831    -5.54545 0.000807889
        4261    -5.58186    -5.54546 0.000807744
        4262    -5.58862    -5.54547 0.000807618
        4263    -5.58663    -5.54548 0.000807487
        4264    -5.58055    -5.54549 0.000807339
        4265    -5.57285     -5.5455 0.000807175
        4266    -5.56485     -5.5455 0.000806999
        4267     -5.5528     -5.5455 0.000806812
        4268    -5.53716     -5.5455 0.000806625
        4269    -5.51841    -5.54549 0.000806461
        4270    -5.50924    -5.54548 0.000806317
        4271    -5.51873    -5.54548 0.000806152
        4272    -5.54621    -5.54548 0.000805964
        4273    -5.57183    -5.54548 0.000805799
        4274    -5.58424    -5.54549 0.000805661
        4275    -5.58254     -5.5455 0.000805519
        4276     -5.5711    -5.54551 0.000805353
        4277    -5.55611    -5.54551 0.000805169
        4278    -5.53643    -5.54551 0.000804983
        4279    -5.51654     -5.5455 0.000804823
        4280    -5.49654    -5.54549 0.000804717
        4281    -5.48424    -5.54548 0.000804656
        4282     -5.4807    -5.54546  0.00080461
        4283    -5.48534    -5.54545 0.000804545
        4284    -5.49414    -5.54544 0.000804446
        4285    -5.50672    -5.54543 0.000804309
        4286    -5.52056    -5.54542 0.000804142
        4287    -5.53553    -5.54542 0.000803958
        4288    -5.55041    -5.54542 0.000803771
        4289    -5.56374    -5.54542 0.000803595
        4290    -5.57087    -5.54543  0.00080343
        4291    -5.56723    -5.54543 0.000803259
        4292    -5.55537    -5.54544 0.000803075
        4293    -5.53925    -5.54544 0.000802889
        4294    -5.52953    -5.54543 0.000802711
        4295    -5.53226    -5.54543  0.00080253
        4296    -5.54386    -5.54543 0.000802343
        4297    -5.55527    -5.54543  0.00080216
        4298    -5.55923    -5.54543 0.000801979
        4299    -5.55499    -5.54544 0.000801796
        4300    -5.54586    -5.54544 0.000801609
        4301     -5.5368    -5.54543 0.000801426
        4302    -5.53592    -5.54543 0.000801242
        4303    -5.53847    -5.54543 0.000801058
        4304    -5.53471    -5.54543 0.000800875
        4305    -5.51969    -5.54542 0.000800712
        4306     -5.4953    -5.54541  0.00080061
        4307    -5.46793    -5.54539 0.000800627
        4308    -5.45127    -5.54537 0.000800739
        4309    -5.45078    -5.54535 0.000800854
        4310    -5.46003    -5.54533 0.000800913
        4311    -5.46979    -5.54531 0.000800919
        4312    -5.47579    -5.54529 0.000800895
        4313    -5.48284    -5.54528  0.00080084
        4314    -5.49528    -5.54527 0.000800738
        4315    -5.51002    -5.54526 0.000800595
        4316     -5.5221    -5.54526 0.000800427
        4317    -5.53225    -5.54525 0.000800247
        4318    -5.54258    -5.54525 0.000800062
        4319    -5.55221    -5.54525 0.000799879
        4320    -5.55844    -5.54526 0.000799699
        4321    -5.55826    -5.54526  0.00079952
        4322    -5.54936    -5.54526 0.000799335
        4323    -5.54004    -5.54526 0.000799151
        4324    -5.53765    -5.54526 0.000798969
        4325    -5.54738    -5.54526 0.000798784
        4326    -5.56386    -5.54526 0.000798611
        4327    -5.57809    -5.54527 0.000798462
        4328    -5.58424    -5.54528 0.000798329
        4329    -5.58113    -5.54529 0.000798187
        4330    -5.57138    -5.54529 0.000798026
        4331    -5.56226     -5.5453 0.000797851
        4332     -5.5555     -5.5453  0.00079767
        4333    -5.55539     -5.5453  0.00079749
        4334    -5.56047     -5.5453 0.000797313
        4335    -5.56921    -5.54531 0.000797148
        4336    -5.57509    -5.54532 0.000796994
        4337    -5.57226    -5.54532 0.000796835
        4338    -5.56133    -5.54533 0.000796659
        4339    -5.54414    -5.54533 0.000796476
        4340    -5.52798    -5.54532 0.000796302
        4341    -5.51936    -5.54532 0.000796141
        4342    -5.52007    -5.54531 0.000795979
        4343    -5.53045    -5.54531 0.000795803
        4344    -5.55088    -5.54531 0.000795621
        4345    -5.57393    -5.54532 0.000795465
        4346    -5.59466    -5.54533 0.000795363
        4347    -5.60947    -5.54534 0.000795317
        4348    -5.62173    -5.54536 0.000795328
        4349    -5.63003    -5.54538 0.000795384
        4350    -5.63483     -5.5454 0.000795467
        4351    -5.63527    -5.54542 0.000795552
        4352    -5.62576    -5.54544 0.000795583
        4353     -5.6089    -5.54545 0.000795534
        4354    -5.58793    -5.54546 0.000795411
        4355     -5.5703    -5.54547 0.000795249
        4356    -5.56075    -5.54547 0.000795074
        4357    -5.55668    -5.54547 0.000794896
        4358    -5.55506    -5.54548 0.000794717
        4359    -5.55438    -5.54548 0.000794537
        4360    -5.55281    -5.54548 0.000794356
        4361    -5.55008    -5.54548 0.000794175
        4362     -5.5429    -5.54548 0.000793993
        4363    -5.52648    -5.54548 0.000793823
        4364    -5.50056    -5.54547 0.000793708
        4365    -5.47497    -5.54545  0.00079369
        4366    -5.46497    -5.54543 0.000793723
        4367     -5.4751    -5.54542 0.000793704
        4368    -5.49423     -5.5454 0.000793609
        4369    -5.51009     -5.5454 0.000793468
        4370    -5.52087    -5.54539 0.000793307
        4371    -5.52696    -5.54539 0.000793136
        4372    -5.52753    -5.54538 0.000792966
        4373    -5.52546    -5.54538 0.000792797
        4374    -5.52165    -5.54537 0.000792635
        4375     -5.5211    -5.54537 0.000792473
        4376    -5.52343    -5.54536 0.000792308
        4377    -5.52542    -5.54536  0.00079214
        4378    -5.52384    -5.54535 0.000791974
        4379    -5.51896    -5.54535 0.000791816
        4380    -5.50947    -5.54534 0.000791678
        4381    -5.50121    -5.54533 0.000791561
        4382    -5.49385    -5.54532 0.000791468
        4383    -5.48848     -5.5453 0.000791393
        4384    -5.48546    -5.54529  0.00079133
        4385    -5.48432    -5.54528 0.000791272
        4386     -5.4856    -5.54526 0.000791209
        4387    -5.49086    -5.54525 0.000791125
        4388    -5.50315    -5.54524 0.000791003
        4389    -5.52018    -5.54523 0.000790844
        4390    -5.53791    -5.54523 0.000790665
        4391    -5.55429    -5.54523 0.000790488
        4392    -5.56552    -5.54524 0.000790321
        4393    -5.56831    -5.54524 0.000790159
        4394    -5.56707    -5.54525 0.000789995
        4395     -5.5629    -5.54525 0.000789825
        4396    -5.55614    -5.54526 0.000789649
        4397    -5.54918    -5.54526  0.00078947
        4398    -5.54409    -5.54526 0.000789291
        4399    -5.53922    -5.54526 0.000789113
        4400    -5.53455    -5.54525 0.000788937
        4401    -5.52968    -5.54525 0.000788766
        4402    -5.52145    -5.54524 0.000788605
        4403    -5.51426    -5.54524 0.000788457
        4404    -5.51098    -5.54523 0.000788317
        4405    -5.51499    -5.54522 0.000788168
        4406     -5.5297    -5.54522 0.000787997
        4407     -5.5569    -5.54522 0.000787822
        4408    -5.59176    -5.54523 0.000787714
        4409    -5.62652    -5.54525 0.000787751
        4410    -5.65535    -5.54528 0.000787968
        4411    -5.67392     -5.5453 0.000788329
        4412    -5.68239    -5.54534 0.000788762
        4413    -5.68417    -5.54537 0.000789211
        4414    -5.67974     -5.5454 0.000789619
        4415    -5.66854    -5.54543 0.000789933
        4416    -5.65068    -5.54545 0.000790113
        4417    -5.62547    -5.54547 0.000790142
        4418    -5.59766    -5.54548 0.000790052
        4419    -5.56855    -5.54548  0.00078989
        4420     -5.5418    -5.54548 0.000789712
        4421    -5.51914    -5.54548 0.000789556
        4422    -5.50194    -5.54547 0.000789438
        4423    -5.49116    -5.54546 0.000789355
        4424    -5.48807    -5.54544 0.000789284
        4425    -5.49014    -5.54543 0.000789204
        4426     -5.4913    -5.54542 0.000789121
        4427    -5.49117    -5.54541 0.000789037
        4428    -5.48923    -5.54539 0.000788961
        4429    -5.49249    -5.54538 0.000788874
        4430    -5.49731    -5.54537  0.00078877
        4431    -5.50231    -5.54536 0.000788652
        4432    -5.50479    -5.54535 0.000788527
        4433    -5.50666    -5.54534 0.000788398
        4434    -5.51382    -5.54534 0.000788252
        4435    -5.52474    -5.54533 0.000788088
        4436    -5.53543    -5.54533 0.000787913
        4437    -5.54275    -5.54533 0.000787736
        4438    -5.54731    -5.54533 0.000787558
        4439    -5.54965    -5.54533 0.000787382
        4440    -5.54947    -5.54533 0.000787205
        4441    -5.54764    -5.54533 0.000787028
        4442    -5.54653    -5.54533 0.000786851
        4443    -5.55067    -5.54533 0.000786674
        4444    -5.55969    -5.54534 0.000786504
        4445    -5.56959    -5.54534 0.000786346
        4446    -5.57645    -5.54535   0.0007862
        4447    -5.57814    -5.54535 0.000786058
        4448     -5.5819    -5.54536 0.000785924
        4449    -5.58873    -5.54537 0.000785808
        4450    -5.58984    -5.54538 0.000785695
        4451    -5.58116    -5.54539  0.00078556
        4452    -5.56338    -5.54539 0.000785394
        4453    -5.54357    -5.54539 0.000785217
        4454    -5.52973    -5.54539 0.000785049
        4455    -5.52803    -5.54539 0.000784882
        4456    -5.53727    -5.54539 0.000784708
        4457    -5.55042    -5.54539 0.000784533
        4458     -5.5539    -5.54539 0.000784359
        4459    -5.54204    -5.54539 0.000784184
        4460    -5.51715    -5.54538 0.000784034
        4461    -5.49073    -5.54537 0.000783954
        4462    -5.47998    -5.54535 0.000783915
        4463     -5.4931    -5.54534 0.000783827
        4464     -5.5263    -5.54534 0.000783663
        4465    -5.56778    -5.54534 0.000783503
        4466     -5.6062    -5.54536 0.000783446
        4467    -5.63405    -5.54538 0.000783522
        4468    -5.64751     -5.5454  0.00078368
        4469    -5.64448    -5.54542 0.000783819
        4470     -5.6236    -5.54544 0.000783838
        4471    -5.58785    -5.54545 0.000783721
        4472    -5.54652    -5.54545 0.000783545
        4473    -5.51201    -5.54544 0.000783406
        4474    -5.49715    -5.54543 0.000783305
        4475    -5.49948    -5.54542 0.000783197
        4476    -5.51392    -5.54541 0.000783054
        4477     -5.5337    -5.54541 0.000782883
        4478    -5.55465    -5.54541 0.000782711
        4479    -5.57641    -5.54542 0.000782567
        4480    -5.59484    -5.54543  0.00078247
        4481    -5.60885    -5.54545 0.000782424
        4482     -5.6144    -5.54546   0.0007824
        4483    -5.61327    -5.54548 0.000782372
        4484    -5.59961    -5.54549 0.000782291
        4485    -5.57503    -5.54549 0.000782144
        4486     -5.5463    -5.54549  0.00078197
        4487      -5.522    -5.54549 0.000781813
        4488    -5.51095    -5.54548 0.000781676
        4489    -5.51327    -5.54547 0.000781535
        4490    -5.52822    -5.54547 0.000781371
        4491    -5.54809    -5.54547 0.000781197
        4492    -5.57127    -5.54548 0.000781044
        4493    -5.59064    -5.54549 0.000780935
        4494    -5.60232     -5.5455 0.000780864
        4495    -5.60525    -5.54551 0.000780803
        4496     -5.6013    -5.54553 0.000780728
        4497    -5.59307    -5.54554 0.000780626
        4498    -5.58184    -5.54554 0.000780494
        4499    -5.57028    -5.54555  0.00078034
        4500    -5.56152    -5.54555 0.000780175
        4501    -5.55647    -5.54556 0.000780005
        4502    -5.56055    -5.54556 0.000779839
        4503    -5.57286    -5.54556 0.000779689
        4504    -5.58742    -5.54557 0.000779572
        4505    -5.59548    -5.54559 0.000779477
        4506    -5.59379     -5.5456 0.000779378
        4507    -5.58173     -5.5456 0.000779246
        4508    -5.56057    -5.54561  0.00077908
        4509    -5.53787    -5.54561 0.000778909
        4510    -5.51888     -5.5456 0.000778759
        4511    -5.50968    -5.54559 0.000778627
        4512    -5.51036    -5.54558 0.000778494
        4513    -5.51628    -5.54558 0.000778348
        4514    -5.51727    -5.54557 0.000778201
        4515    -5.51195    -5.54556 0.000778064
        4516    -5.50231    -5.54555 0.000777951
        4517    -5.49754    -5.54554 0.000777852
        4518     -5.5013    -5.54553 0.000777741
        4519    -5.51702    -5.54553 0.000777594
        4520    -5.54061    -5.54553 0.000777423
        4521    -5.56485    -5.54553 0.000777263
        4522    -5.58212    -5.54554 0.000777133
        4523    -5.58692    -5.54555 0.000777015
        4524    -5.58162    -5.54556 0.000776884
        4525    -5.57233    -5.54556 0.000776735
        4526    -5.56213    -5.54557 0.000776572
        4527     -5.5533    -5.54557 0.000776403
        4528    -5.54517    -5.54557 0.000776231
        4529     -5.5443    -5.54557  0.00077606
        4530    -5.55136    -5.54557  0.00077589
        4531    -5.56151    -5.54557 0.000775726
        4532    -5.56931    -5.54558 0.000775573
        4533    -5.56572    -5.54558 0.000775414
        4534    -5.55306    -5.54558 0.000775245
        4535    -5.53507    -5.54558 0.000775078
        4536    -5.51659    -5.54557 0.000774933
        4537    -5.50436    -5.54556 0.000774816
        4538    -5.49929    -5.54555 0.000774712
        4539    -5.49946    -5.54554 0.000774608
        4540    -5.50549    -5.54554 0.000774487
        4541    -5.51603    -5.54553 0.000774344
        4542    -5.53143    -5.54553  0.00077418
        4543    -5.54669    -5.54553  0.00077401
        4544    -5.55625    -5.54553 0.000773843
        4545      -5.559    -5.54553 0.000773678
        4546    -5.55546    -5.54553 0.000773511
        4547    -5.55451    -5.54554 0.000773344
        4548    -5.55949    -5.54554  0.00077318
        4549    -5.56681    -5.54554 0.000773024
        4550    -5.57177    -5.54555 0.000772875
        4551    -5.57089    -5.54555 0.000772726
        4552    -5.56277    -5.54556 0.000772565
        4553    -5.54612    -5.54556 0.000772395
        4554    -5.52612    -5.54555 0.000772238
        4555    -5.50587    -5.54555 0.000772117
        4556     -5.4951    -5.54553 0.000772027
        4557    -5.50083    -5.54553  0.00077192
        4558    -5.52549    -5.54552 0.000771763
        4559    -5.56143    -5.54552 0.000771602
        4560    -5.59596    -5.54554 0.000771512
        4561    -5.61752    -5.54555 0.000771504
        4562    -5.62266    -5.54557  0.00077152
        4563    -5.61436    -5.54558 0.000771498
        4564    -5.59734    -5.54559 0.000771413
        4565    -5.57899     -5.5456 0.000771278
        4566    -5.56255    -5.54561 0.000771118
        4567    -5.54979    -5.54561  0.00077095
        4568    -5.54263    -5.54561 0.000770781
        4569    -5.54221     -5.5456 0.000770613
        4570    -5.54991    -5.54561 0.000770445
        4571    -5.56606    -5.54561  0.00077029
        4572    -5.58546    -5.54562  0.00077017
